조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440503900,2019-12-04 10:31:06,35.9780333333333,126.545783333333,7.8,293.2,511,1
440503900,2019-12-04 10:31:12,35.9781333333333,126.545533333333,7.6,292.1,511,1
440503900,2019-12-04 10:36:39,35.9788666666667,126.5421,9,302.8,511,2
440503900,2019-12-04 10:36:50,35.9790666666667,126.541666666667,9.2,294.4,511,2
440503900,2019-12-04 10:36:59,35.97925,126.541166666667,9.5,293.7,511,2
440503900,2019-12-04 10:37:10,35.9794666666667,126.540516666667,12.1,292,511,2
440503900,2019-12-04 10:37:18,35.97965,126.54,12.2,291.7,511,2
440503900,2019-12-04 10:37:30,35.9799,126.539216666667,13.2,289.3,511,2
440503900,2019-12-04 10:38:53,35.9808166666667,126.532983333333,13.6,278.5,511,2
440503900,2019-12-04 10:40:08,35.9810166666667,126.52685,14.7,274.5,511,2
440503900,2019-12-04 10:40:14,35.98105,126.52635,14.7,272.6,511,2
440503900,2019-12-04 10:40:20,35.9810666666667,126.525883333333,14.7,273.1,511,2
440503900,2019-12-04 10:40:26,35.9810833333333,126.5253,14.6,271.5,511,2
440503900,2019-12-04 10:40:31,35.9811,126.524916666667,14.7,271.8,511,2
440503900,2019-12-04 10:40:38,35.9811,126.524416666667,14.6,270.8,511,2
440503900,2019-12-04 10:40:43,35.9811166666667,126.523833333333,14.7,270.3,511,2
440503900,2019-12-04 10:40:50,35.9811166666667,126.523283333333,14.7,269.9,511,2
440503900,2019-12-04 10:40:56,35.9811,126.522866666667,14.6,269.6,511,2
440503900,2019-12-04 10:41:02,35.9811,126.522316666667,14.5,267.9,511,2
440503900,2019-12-04 10:42:13,35.9806,126.516366666667,14.8,263.5,511,2
440503900,2019-12-04 10:42:19,35.9805666666667,126.5159,14.9,263.6,511,2
440503900,2019-12-04 10:42:25,35.9805166666667,126.515516666667,15,262.8,511,2
440503900,2019-12-04 10:42:32,35.98045,126.5148,14.9,263,511,2
440503900,2019-12-04 10:42:38,35.9804,126.514383333333,15,262.3,511,2
440503900,2019-12-04 10:42:43,35.98035,126.5139,15.1,261.1,511,2
440503900,2019-12-04 10:42:50,35.9802666666667,126.5133,15.1,260,511,2
440503900,2019-12-04 10:42:56,35.9802,126.5128,15.2,259.7,511,2
440503900,2019-12-04 10:43:01,35.9801333333333,126.512366666667,15.1,260.2,511,2
440503900,2019-12-04 10:43:08,35.9800333333333,126.511783333333,14.9,258.8,511,2
440503900,2019-12-04 10:44:21,35.9788166666667,126.50585,14.6,247.8,511,2
440503900,2019-12-04 10:44:26,35.9786833333333,126.50545,14.6,246.6,511,2
440503900,2019-12-04 10:44:33,35.9785,126.504916666667,14.8,250.6,511,2
440503900,2019-12-04 10:44:39,35.97835,126.50435,15,250.7,511,2
440503900,2019-12-04 10:44:44,35.97825,126.503983333333,14.7,249.5,511,2
440503900,2019-12-04 10:44:50,35.9781166666667,126.50355,14.7,249.7,511,2
440503900,2019-12-04 10:44:57,35.9779666666667,126.503083333333,14.6,248.5,511,2
440503900,2019-12-04 10:45:02,35.9777833333333,126.502533333333,14.6,247.9,511,2
440503900,2019-12-04 10:45:08,35.97765,126.5021,14.8,247.8,511,2
440503900,2019-12-04 10:45:15,35.9774833333333,126.501633333333,15,248.9,511,2
440503900,2019-12-04 10:46:24,35.9765,126.49585,14.6,262.1,511,2
