조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440400650,2019-12-04 14:12:02,36.04115,129.4126,11,58,511,1
440400650,2019-12-04 14:12:08,36.0413166666667,129.412883333333,7.8,52.2,511,1
440400650,2019-12-04 14:12:14,36.0414,129.413,6.4,46.9,511,1
440400650,2019-12-04 14:12:19,36.0415166666667,129.413133333333,5.1,40,511,1
440400650,2019-12-04 14:12:32,36.04175,129.413316666667,4,27,511,1
440400650,2019-12-04 14:12:38,36.0418333333333,129.413366666667,3,25.9,511,1
440400650,2019-12-04 14:12:44,36.0419333333333,129.4134,4,13.2,511,1
440400650,2019-12-04 14:12:56,36.0422166666667,129.4134,5.2,6.8,511,1
440400650,2019-12-04 14:13:02,36.04235,129.413416666667,5.6,11,511,1
440400650,2019-12-04 14:13:07,36.0425,129.413433333333,5.8,16.7,511,1
440400650,2019-12-04 14:13:13,36.0426333333333,129.413466666667,6.2,9.9,511,1
440400650,2019-12-04 14:13:26,36.04315,129.41375,9.7,30.8,511,1
440400650,2019-12-04 14:13:30,36.0432666666667,129.41385,9.5,37.6,511,1
440400650,2019-12-04 14:13:32,36.0433666666667,129.413966666667,9.8,40.5,511,1
440400650,2019-12-04 14:13:38,36.0435666666667,129.4142,10,45.5,511,1
440400650,2019-12-04 14:13:44,36.0437,129.414416666667,9.8,53.9,511,1
440400650,2019-12-04 14:13:56,36.04405,129.415,11.1,56.6,511,1
440400650,2019-12-04 14:14:00,36.0441666666667,129.415233333333,12.3,56.1,511,1
440400650,2019-12-04 14:14:07,36.0444333333333,129.415733333333,12.9,56.7,511,1
440400650,2019-12-04 14:14:10,36.0445,129.41585,13,57.9,511,1
440400650,2019-12-04 14:14:13,36.0446166666667,129.416116666667,12.9,59.2,511,1
440400650,2019-12-04 14:14:30,36.0451833333333,129.417316666667,14.5,59.3,511,1
440400650,2019-12-04 14:14:42,36.0456166666667,129.4183,16.7,62.3,511,1
440400650,2019-12-04 14:14:48,36.0458333333333,129.41885,18.1,64.9,511,1
440400650,2019-12-04 14:14:54,36.0460166666667,129.419316666667,18.4,65.5,511,1
440400650,2019-12-04 14:15:00,36.04625,129.420016666667,18.5,67.3,511,1
440400650,2019-12-04 14:15:06,36.0464333333333,129.4206,18.5,69.2,511,1
440400650,2019-12-04 14:15:10,36.0465166666667,129.4209,18.4,71.5,511,1
440400650,2019-12-04 14:15:12,36.0466,129.4212,18.2,71.1,511,1
440400650,2019-12-04 14:15:18,36.0467333333333,129.421683333333,18.1,72.1,511,1
440400650,2019-12-04 14:15:24,36.0468666666667,129.422266666667,17.4,75.2,511,1
440400650,2019-12-04 14:15:30,36.047,129.422933333333,16.5,75.5,511,1
440400650,2019-12-04 14:15:36,36.0471166666667,129.423483333333,16.4,74.9,511,1
440400650,2019-12-04 14:15:42,36.04725,129.424016666667,16.4,73.1,511,1
440400650,2019-12-04 14:15:48,36.0473833333333,129.42455,16.3,70,511,1
440400650,2019-12-04 14:15:54,36.04755,129.425066666667,16.3,67.8,511,1
440400650,2019-12-04 14:16:00,36.0477333333333,129.425583333333,16.2,65.6,511,1
440400650,2019-12-04 14:16:06,36.0479333333333,129.426183333333,16.4,70.6,511,1
440400650,2019-12-04 14:16:12,36.0480166666667,129.42655,16.4,77,511,1
440400650,2019-12-04 14:16:18,36.0480833333333,129.427116666667,16.4,85.4,511,1
440400650,2019-12-04 14:16:24,36.0480666666667,129.427683333333,16.4,96.9,511,1
440400650,2019-12-04 14:16:30,36.0479666666667,129.428316666667,16.4,105.8,511,1
440400650,2019-12-04 14:16:36,36.0478166666667,129.42885,16.5,115.6,511,1
440400650,2019-12-04 14:16:42,36.0475833333333,129.429333333333,16.4,122.5,511,1
440400650,2019-12-04 14:16:48,36.0473166666667,129.4298,16.5,127.6,511,1
440400650,2019-12-04 14:16:54,36.04705,129.43025,16.5,128,511,1
440400650,2019-12-04 14:17:00,36.04675,129.4307,16.5,129.4,511,1
440400650,2019-12-04 14:17:06,36.0465,129.431066666667,16.5,132,511,1
440400650,2019-12-04 14:17:12,36.04615,129.431566666667,16.5,130.2,511,1
440400650,2019-12-04 14:17:18,36.0458833333333,129.4319,16.5,134.6,511,1
440400650,2019-12-04 14:17:24,36.0455166666667,129.432383333333,16.6,134.4,511,1
440400650,2019-12-04 14:17:30,36.04525,129.432733333333,16.5,134.2,511,1
440400650,2019-12-04 14:17:36,36.0448666666667,129.4332,16.6,137.8,511,1
440400650,2019-12-04 14:17:42,36.0445333333333,129.433583333333,16.5,136.9,511,1
440400650,2019-12-04 14:17:48,36.04425,129.4339,16.4,138.7,511,1
440400650,2019-12-04 14:17:54,36.0439,129.434266666667,16.5,138,511,1
440400650,2019-12-04 14:18:00,36.04355,129.43465,16.6,138.1,511,1
440400650,2019-12-04 14:18:06,36.0432,129.435033333333,16.5,138.8,511,1
440400650,2019-12-04 14:18:12,36.0428,129.435466666667,16.5,135.5,511,1
440400650,2019-12-04 14:18:18,36.0425333333333,129.4358,16.5,135.5,511,1
440400650,2019-12-04 14:18:24,36.0421333333333,129.43625,16.5,138.7,511,1
440400650,2019-12-04 14:18:30,36.04185,129.436583333333,16.7,136.9,511,1
440400650,2019-12-04 14:18:36,36.0414666666667,129.43705,16.6,135.4,511,1
440400650,2019-12-04 14:18:42,36.0411333333333,129.43745,16.6,134.1,511,1
440400650,2019-12-04 14:18:48,36.0408166666667,129.437866666667,16.6,134.8,511,1
440400650,2019-12-04 14:18:54,36.0405333333333,129.4382,16.6,134.5,511,1
440400650,2019-12-04 14:19:00,36.0401666666667,129.438683333333,16.6,132.1,511,1
440400650,2019-12-04 14:19:06,36.0399166666667,129.439033333333,16.6,130.3,511,1
440400650,2019-12-04 14:19:12,36.0396,129.439466666667,16.7,129.7,511,1
440400650,2019-12-04 14:19:18,36.0393,129.4399,16.7,130.1,511,1
440400650,2019-12-04 14:19:24,36.039,129.440333333333,16.6,131.6,511,1
440400650,2019-12-04 14:19:30,36.03865,129.440833333333,16.6,128.2,511,1
440400650,2019-12-04 14:19:36,36.03835,129.441283333333,16.5,130.2,511,1
440400650,2019-12-04 14:19:42,36.0380666666667,129.441716666667,16.4,130.2,511,1
440400650,2019-12-04 14:19:48,36.0377666666667,129.44215,16.4,129.7,511,1
440400650,2019-12-04 14:19:54,36.0375333333333,129.442516666667,16.5,129.3,511,1
440400650,2019-12-04 14:20:00,36.0372,129.44305,16.5,126.1,511,1
440400650,2019-12-04 14:20:06,36.0369166666667,129.4435,16.5,128.1,511,1
440400650,2019-12-04 14:20:13,36.03665,129.44395,16.5,127.1,511,1
440400650,2019-12-04 14:20:18,36.0363833333333,129.444416666667,16.6,126.1,511,1
440400650,2019-12-04 14:20:24,36.03615,129.4448,16.4,125.7,511,1
440400650,2019-12-04 14:20:30,36.03585,129.445333333333,16.6,124.4,511,1
440400650,2019-12-04 14:20:35,36.0356,129.445716666667,16.6,128.7,511,1
440400650,2019-12-04 14:20:42,36.0353,129.446133333333,16.5,136.8,511,1
440400650,2019-12-04 14:20:48,36.03495,129.4465,16.4,142.4,511,1
440400650,2019-12-04 14:21:00,36.0341,129.447183333333,16.8,152.4,511,1
440400650,2019-12-04 14:21:06,36.0337666666667,129.4474,16.4,156,511,1
440400650,2019-12-04 14:21:13,36.0332666666667,129.447633333333,16.4,162.9,511,1
440400650,2019-12-04 14:21:18,36.0329,129.447766666667,16.3,165.7,511,1
440400650,2019-12-04 14:21:24,36.0323833333333,129.447916666667,16.5,167.1,511,1
440400650,2019-12-04 14:21:30,36.0319166666667,129.448033333333,17.2,168.2,511,1
440400650,2019-12-04 14:21:35,36.0315333333333,129.448133333333,16.9,170.4,511,1
440400650,2019-12-04 14:21:42,36.031,129.448183333333,16.2,177.2,511,1
440400650,2019-12-04 14:21:48,36.03055,129.448183333333,16.3,183.1,511,1
440400650,2019-12-04 14:22:00,36.02955,129.448033333333,16.5,190.1,511,1
440400650,2019-12-04 14:22:06,36.0291833333333,129.447933333333,16.4,194.3,511,1
440400650,2019-12-04 14:22:13,36.0286833333333,129.44775,16.3,199.2,511,1
440400650,2019-12-04 14:22:18,36.0284,129.447616666667,16.3,200.4,511,1
440400650,2019-12-04 14:22:24,36.0279,129.44735,16.5,203.9,511,1
440400650,2019-12-04 14:22:30,36.0274833333333,129.447116666667,16.2,206.9,511,1
440400650,2019-12-04 14:22:36,36.0270833333333,129.44685,15.8,210.4,511,1
440400650,2019-12-04 14:22:42,36.0267333333333,129.44655,15.5,218.3,511,1
440400650,2019-12-04 14:22:48,36.0264166666667,129.446166666667,15.8,228,511,1
440400650,2019-12-04 14:23:01,36.02595,129.445233333333,16,247.2,511,1
440400650,2019-12-04 14:23:06,36.0258333333333,129.4448,16,253.9,511,1
